MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage,MasVnrType,MasVnrArea,Electrical,GarageYrBlt,SalePrice
60,3,14154,1,1,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,1,12,13,2,4,2,0,1,3,6,0,6,0,1063,1063,1,0,1,1071,1101,0,2172,0,0,2,1,3,1,2,9,6,1,2,1,2,3,947,5,5,2,192,62,0,0,0,0,3,4,1,0,8,2007,6,5,80.0,1.0,221.0,4.0,92.0,280000
60,1,10800,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,1,12,13,2,4,2,0,4,3,2,789,6,0,245,1034,1,0,1,1050,1028,0,2078,1,0,2,1,3,1,0,8,6,1,2,1,0,3,836,5,5,2,0,102,0,0,0,0,3,4,1,0,4,2008,6,5,56.0,3.0,57.0,4.0,94.0,339750
20,3,9571,1,1,3,3,0,4,0,7,2,2,0,2,5,3,1958,1958,1,1,2,2,3,1,1,4,0,3,6,0,6,0,1276,1276,1,4,1,1276,0,0,1276,0,0,1,0,3,1,3,5,4,0,3,1,3,1,350,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,0,0,39.0,2.0,0.0,0.0,44.0,60000
190,3,34650,1,1,3,0,0,4,0,8,2,2,1,2,5,5,1955,1955,3,1,13,14,3,4,1,4,4,2,5,1056,6,0,0,1056,1,4,0,1056,0,0,1056,1,0,1,0,3,1,3,5,6,0,3,1,0,2,572,5,5,2,264,0,0,0,0,0,3,4,1,0,1,2006,8,4,71.0,2.0,0.0,4.0,41.0,145000
20,1,4403,1,1,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,1,8,8,0,4,2,0,4,0,2,578,6,0,892,1470,1,0,1,1478,0,0,1478,1,0,2,1,2,1,2,7,6,1,2,1,0,2,484,5,5,2,0,144,0,0,0,0,3,4,1,0,6,2010,6,5,50.6,3.0,251.0,4.0,95.0,222000
30,4,8960,1,0,3,3,0,4,0,17,0,2,0,2,5,6,1927,1950,1,1,14,15,3,4,1,4,4,3,6,0,6,0,1008,1008,1,2,1,1028,0,0,1028,0,0,1,0,2,1,3,5,6,1,2,5,3,2,360,5,5,2,0,0,130,0,0,0,3,4,1,0,3,2010,8,4,27.0,2.0,0.0,0.0,15.0,115000
60,3,11228,1,1,1,3,0,1,0,20,2,2,0,5,7,5,1993,1993,1,1,12,13,2,4,2,2,4,3,1,50,2,531,499,1080,1,0,1,1080,1017,0,2097,0,1,2,1,3,1,2,9,6,1,5,1,3,3,678,5,5,2,196,187,0,0,0,0,3,4,1,0,12,2008,8,4,30.0,2.0,0.0,4.0,79.0,228000
20,3,8899,1,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,1,12,13,2,4,2,2,4,0,2,24,6,0,1316,1340,1,0,1,1340,0,0,1340,0,0,2,0,3,1,2,6,6,0,3,1,0,2,396,5,5,2,100,30,0,0,0,0,3,4,1,0,8,2007,6,5,44.0,2.0,0.0,4.0,93.0,181134
60,3,7844,1,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,3,4,1,4,4,3,0,209,6,0,463,672,1,4,1,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,5,1,0,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,3,2006,8,4,45.0,1.0,131.0,4.0,64.0,149500
70,3,22420,1,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,1,13,12,3,4,0,2,4,3,1,1128,6,0,242,1370,2,4,0,1370,1254,0,2624,1,0,2,1,4,1,3,10,6,1,2,5,3,3,864,5,5,0,0,0,0,0,0,0,3,4,1,0,11,2007,8,4,57.0,2.0,0.0,0.0,7.0,239000
50,3,8160,1,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,3,4,0,4,4,3,0,312,6,0,444,756,1,1,0,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,3,5,3,1,240,5,5,1,0,0,0,0,0,0,3,4,1,0,4,2007,8,1,31.0,2.0,0.0,1.0,28.0,126000
20,3,8450,1,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,1,12,13,3,4,1,4,4,3,1,775,6,0,281,1056,1,0,1,1056,0,0,1056,1,0,1,0,3,1,3,6,6,1,1,1,3,1,304,5,5,2,0,85,184,0,0,0,3,4,1,0,7,2010,8,4,36.0,2.0,0.0,4.0,54.0,142000
90,4,7060,1,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,1,12,13,3,2,2,2,1,1,2,1309,6,0,35,1344,1,0,1,1344,0,0,1344,2,0,2,0,2,2,3,8,6,0,3,1,0,4,784,5,5,2,0,0,0,0,0,0,3,4,1,0,11,2008,8,2,49.0,1.0,129.0,4.0,83.0,206300
20,3,16635,1,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,2,4,1,2,4,3,0,1246,6,0,356,1602,1,2,1,1602,0,0,1602,0,1,2,0,3,1,2,8,6,1,5,1,0,2,529,5,5,2,240,0,0,0,0,0,3,4,1,0,6,2009,8,4,41.6,3.0,77.0,4.0,63.0,215000
20,3,21750,1,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,3,4,1,4,4,3,6,0,6,0,988,988,1,0,1,988,0,0,988,0,0,1,0,2,1,3,4,6,0,3,1,2,2,520,5,5,0,0,0,0,0,0,0,3,4,1,0,2,2008,8,4,71.0,2.0,0.0,0.0,40.0,113000
60,3,9200,1,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,2,4,2,2,4,3,2,986,6,0,484,1470,1,2,1,1470,1160,0,2630,1,0,2,1,4,1,2,8,6,1,5,1,0,3,696,5,5,2,0,66,0,0,0,0,3,4,1,0,6,2008,8,4,51.0,1.0,267.0,4.0,84.0,315000
20,3,9000,1,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,3,4,1,2,4,3,3,616,6,0,580,1196,1,2,1,1196,0,0,1196,1,0,1,0,2,1,3,6,6,1,2,1,2,1,297,5,5,2,0,44,0,0,0,0,3,4,1,0,5,2008,8,4,43.0,1.0,38.0,0.0,42.0,139000
60,4,3378,1,0,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,3,2,1,4,4,3,6,0,6,0,651,651,1,2,1,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,2,5,3,1,240,5,5,1,0,0,126,0,0,0,3,4,1,0,9,2009,8,4,31.0,2.0,0.0,4.0,33.0,135000
80,3,12800,1,1,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,13,14,2,4,2,2,4,1,2,1518,6,0,0,1518,1,2,1,1644,0,0,1644,1,1,2,0,2,1,2,5,6,1,5,1,0,2,569,5,5,2,80,0,0,0,396,0,3,4,1,0,8,2009,8,4,27.4,1.0,90.0,4.0,75.0,275000
20,3,8593,1,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,3,4,1,4,4,3,5,288,6,0,619,907,1,0,1,907,0,0,907,0,0,1,0,3,1,3,5,6,0,3,5,3,1,352,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2008,8,4,48.0,2.0,0.0,4.0,50.0,109008
20,3,6762,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,2,4,2,2,4,3,2,664,6,0,544,1208,1,0,1,1208,0,0,1208,1,0,2,0,2,1,2,6,6,0,3,1,2,2,628,5,5,2,105,54,0,0,0,0,3,4,1,0,9,2007,6,5,35.0,1.0,63.0,4.0,93.0,195400
20,3,11457,1,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,3,4,1,2,4,2,2,1005,6,0,387,1392,1,4,1,1412,0,0,1412,1,0,2,0,3,1,2,6,6,1,5,1,3,2,576,5,5,2,0,0,169,0,0,0,3,4,1,0,3,2009,8,4,94.0,2.0,0.0,4.0,74.0,175000
160,4,1680,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,3,4,1,4,4,3,0,387,6,0,96,483,1,4,1,483,504,0,987,0,0,1,1,2,1,3,4,6,0,3,5,3,1,264,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2008,0,0,0.0,1.0,151.0,4.0,57.0,85400
50,4,5586,1,1,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,3,4,0,4,4,3,6,0,6,0,901,901,1,2,1,1088,110,0,1198,0,0,1,0,4,1,3,7,6,0,3,6,1,0,0,3,3,0,0,98,0,0,0,0,3,2,1,0,9,2008,3,0,31.0,2.0,0.0,4.0,53.4,79900
160,4,1920,1,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,3,4,1,4,4,3,0,471,6,0,294,765,1,0,1,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,3,5,3,2,440,5,5,2,240,36,0,0,0,0,3,4,1,0,8,2007,8,4,1.0,1.0,232.0,4.0,57.0,122500
60,3,10839,1,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,3,4,2,2,4,3,6,0,6,0,926,926,1,0,1,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,5,1,0,2,470,5,5,2,0,36,0,0,0,0,3,4,1,0,7,2008,8,4,71.0,2.0,0.0,4.0,83.0,181000
180,4,1890,1,1,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,3,2,1,2,4,0,0,495,6,0,135,630,1,2,1,630,0,0,630,1,0,1,0,1,1,3,3,6,0,3,6,1,0,0,3,3,2,88,0,0,0,0,0,3,4,1,0,6,2008,8,4,0.0,2.0,0.0,4.0,79.8,81000
60,3,10667,1,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,12,13,2,4,2,2,4,0,2,385,0,344,70,799,1,0,1,827,834,0,1661,1,0,2,1,3,1,2,6,6,1,5,1,2,2,550,5,5,2,158,61,0,0,0,0,3,4,1,0,4,2009,5,4,14.0,2.0,0.0,4.0,82.0,212000
50,4,4400,1,1,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,11,12,3,4,0,1,4,3,6,0,6,0,648,648,1,4,1,734,384,0,1118,0,0,1,0,2,1,3,6,6,0,3,5,3,2,440,5,5,2,0,0,0,0,0,0,3,4,1,0,10,2006,8,4,11.0,2.0,0.0,0.0,76.0,116000
45,4,6000,1,1,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,13,14,2,4,2,4,4,3,6,0,6,0,884,884,1,2,1,904,0,0,904,0,0,1,0,2,1,3,4,6,0,3,5,3,1,180,5,5,2,0,0,105,0,0,0,3,4,1,0,1,2009,8,4,21.0,2.0,0.0,4.0,14.0,119000
30,3,4280,1,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,14,12,3,4,2,4,4,3,3,365,6,0,75,440,1,4,0,694,0,0,694,0,0,1,0,2,1,2,4,6,1,2,5,3,1,352,2,5,1,0,0,34,0,0,0,3,2,1,0,3,2007,8,4,11.0,2.0,0.0,4.0,76.0,90350
50,3,12354,1,0,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,3,4,0,4,0,2,6,0,6,0,684,684,1,2,1,684,512,0,1196,0,0,1,0,3,1,2,7,6,0,3,5,3,2,528,5,5,2,0,46,0,0,0,0,3,0,3,800,8,2009,4,4,38.0,2.0,0.0,4.0,91.0,110000
20,3,15431,1,1,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,1,12,13,0,4,2,0,4,1,2,1767,0,539,788,3094,1,0,1,2402,0,0,2402,1,0,2,0,2,1,0,10,6,2,2,1,0,3,672,5,5,2,0,72,0,0,170,0,3,4,1,0,4,2009,8,4,76.0,3.0,129.0,4.0,94.0,555000
90,3,12108,1,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,1,12,13,3,4,1,4,4,3,0,133,6,0,1307,1440,1,4,0,1440,0,0,1440,0,0,2,0,4,2,1,8,6,0,3,6,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,9,2008,8,4,63.0,1.0,177.0,1.0,77.2,118000
50,4,6240,1,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,3,4,2,4,4,3,6,0,6,0,1078,1078,1,4,1,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,2,5,3,2,360,5,5,1,0,0,0,0,0,0,3,4,1,0,6,2008,8,4,23.0,2.0,0.0,4.0,18.0,162900
120,3,3922,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,2,4,2,0,4,0,6,0,6,0,1258,1258,1,0,1,1258,0,0,1258,0,0,2,0,2,1,2,6,6,1,2,1,0,3,648,5,5,2,144,16,0,0,0,0,3,4,1,0,6,2007,6,5,24.0,1.0,37.0,4.0,93.0,172500
60,3,8750,1,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,2,2,2,2,4,3,2,642,6,0,273,915,1,0,1,933,975,0,1908,1,0,2,1,4,1,2,8,6,1,5,1,3,2,493,5,5,2,144,133,0,0,0,0,3,4,1,0,7,2008,8,4,41.0,2.0,0.0,4.0,80.0,210000
20,3,9855,1,1,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,3,4,1,4,4,3,6,0,6,0,1436,1436,1,1,1,1689,0,0,1689,0,0,1,0,3,1,3,7,6,1,2,1,3,2,480,5,5,2,0,0,0,0,0,0,3,2,1,0,11,2009,0,4,44.0,2.0,0.0,4.0,42.0,127500
20,3,16492,1,1,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,10,2,4,1,4,4,3,0,247,5,713,557,1517,1,0,1,1888,0,0,1888,0,0,2,1,2,1,2,6,4,1,2,1,0,2,578,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2010,8,4,96.0,2.0,0.0,4.0,52.0,190000
60,3,11214,1,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,2,4,2,2,4,3,6,0,6,0,930,930,1,2,1,956,930,0,1886,0,0,2,1,4,1,2,10,6,1,5,1,0,2,431,5,5,2,89,0,0,0,0,0,3,4,1,0,7,2006,8,4,31.0,2.0,0.0,4.0,84.0,199900
50,4,8600,1,1,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,3,4,0,4,4,3,6,0,6,0,780,780,1,4,1,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,2,5,3,1,198,5,5,0,0,0,0,0,0,0,3,4,1,0,6,2006,8,4,21.0,2.0,0.0,4.0,25.0,119500
50,4,6000,1,1,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,3,2,1,4,4,3,0,331,6,0,318,649,1,0,1,679,504,0,1183,0,0,1,1,2,1,3,6,6,0,3,5,3,1,308,5,5,2,0,176,0,0,0,0,3,4,1,0,6,2007,8,4,21.0,2.0,0.0,4.0,67.0,120000
30,4,5684,1,1,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,13,14,3,4,0,4,4,3,6,0,6,0,813,813,1,0,1,813,0,0,813,0,0,1,0,2,1,2,5,6,0,3,5,3,1,270,1,1,0,0,113,0,0,0,0,3,4,1,0,6,2006,8,4,41.0,2.0,0.0,0.0,20.0,110000
20,3,70761,1,1,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,9,10,3,4,1,2,4,1,0,655,6,0,878,1533,1,4,1,1533,0,0,1533,1,0,2,0,2,1,2,5,6,2,5,1,3,2,576,5,5,2,200,54,0,0,0,0,3,4,1,0,12,2006,8,4,33.0,2.0,0.0,4.0,61.0,280000
60,3,9303,1,1,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,2,4,2,0,4,3,0,742,6,0,130,872,1,0,1,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,3,1,0,2,422,5,5,2,144,122,0,0,0,0,3,4,1,0,7,2007,8,4,51.6,1.0,18.0,4.0,82.0,204000
60,1,9000,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,2,4,2,2,4,3,6,0,6,0,768,768,1,0,1,786,804,0,1590,0,0,2,1,3,1,2,6,6,0,3,1,2,2,676,5,5,2,0,30,0,0,0,0,3,4,1,0,6,2009,8,4,46.0,2.0,0.0,4.0,94.0,210000
90,3,9297,1,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,3,4,1,4,4,3,0,1606,6,0,122,1728,1,4,1,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,3,5,3,2,560,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,8,3,34.0,2.0,0.0,4.0,62.0,188000
20,3,9600,1,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,3,4,1,4,4,3,0,916,6,0,326,1242,1,1,1,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,5,1,3,2,528,5,5,2,0,0,0,0,0,0,3,4,1,0,9,2007,8,4,51.0,1.0,209.0,4.0,59.0,175500
70,4,4571,1,0,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,3,4,0,4,4,3,6,0,6,0,624,624,1,1,0,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,3,5,3,3,513,1,1,2,0,0,96,0,0,0,3,4,1,0,5,2008,0,0,5.0,2.0,0.0,4.0,6.0,98000
20,3,53227,1,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,3,4,1,2,4,1,1,1116,6,0,248,1364,1,0,1,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,2,1,0,2,529,5,5,2,224,137,0,0,0,0,3,4,1,0,3,2008,8,4,27.0,2.0,0.0,4.0,40.0,256000
70,4,5100,1,0,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,3,2,2,4,4,3,6,0,6,0,588,588,1,1,1,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,2,5,3,1,228,5,5,2,192,63,0,0,0,0,3,2,1,0,6,2008,8,4,30.0,2.0,0.0,4.0,13.0,161000
50,3,7015,1,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,3,4,1,4,4,3,3,185,6,0,524,709,1,4,1,979,224,0,1203,1,0,1,0,3,1,2,5,6,1,5,5,3,1,352,5,5,2,0,0,248,0,0,0,3,4,1,0,7,2009,8,4,48.6,0.0,103.0,4.0,36.0,110000
60,1,8004,1,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,2,4,2,2,4,3,2,544,6,0,288,832,1,0,1,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,3,3,0,2,552,5,5,2,0,150,0,0,0,0,3,4,1,0,12,2009,6,5,46.0,3.0,65.0,4.0,95.0,263435
70,3,7200,1,1,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,2,2,2,2,1,3,0,350,1,210,0,560,1,0,1,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,3,5,2,2,576,5,5,2,256,0,0,0,0,0,3,2,1,0,4,2009,8,4,31.0,2.0,0.0,4.0,57.0,155000
20,3,8281,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,3,4,1,4,4,3,5,553,1,311,0,864,1,2,1,864,0,0,864,0,0,1,0,3,1,3,5,6,1,4,5,3,1,360,5,5,2,0,0,236,0,0,0,3,1,1,0,12,2009,8,4,31.0,2.0,0.0,4.0,51.0,62383
70,3,11988,1,1,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,3,4,1,4,4,3,3,326,6,0,389,715,1,1,1,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,2,5,3,1,240,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2008,8,4,45.0,2.0,0.0,0.0,27.0,188700
20,3,8430,1,1,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,3,4,1,2,4,3,5,616,6,0,424,1040,1,4,1,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,3,6,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,8,2009,8,4,31.0,1.0,83.0,4.0,73.6,124000
120,4,3072,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,2,4,2,2,4,3,6,0,6,0,1375,1375,1,0,1,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,5,1,0,2,398,5,5,2,144,20,0,0,0,0,3,4,1,0,5,2006,8,4,18.8,1.0,5.0,4.0,90.0,178740
20,3,10628,1,1,3,3,0,4,0,12,2,2,0,2,7,5,1970,1970,0,5,9,10,3,2,1,4,1,1,2,778,6,0,499,1277,1,4,1,1277,0,0,1277,1,0,1,0,2,1,3,5,6,1,4,1,3,2,526,5,5,2,0,0,0,0,176,0,3,1,1,0,4,2007,8,4,56.0,2.0,0.0,4.0,56.0,167000
70,3,9480,1,1,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,3,4,1,4,4,3,3,386,6,0,342,728,1,0,1,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,2,1,3,1,312,5,5,2,168,0,0,0,0,0,3,4,1,0,6,2007,8,4,50.0,3.0,146.0,4.0,30.0,146500
20,3,11428,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,2,4,2,2,4,3,6,0,6,0,1626,1626,1,0,1,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,2,1,2,3,866,5,5,2,0,44,0,0,0,0,3,4,1,0,5,2007,8,4,69.0,3.0,163.0,4.0,92.0,250000
60,3,9291,1,1,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,1,6,6,2,4,2,2,4,3,2,426,6,0,406,832,1,0,1,832,878,0,1710,0,0,2,1,3,1,2,7,6,0,3,1,2,2,506,5,5,2,144,70,0,0,0,0,3,4,1,0,6,2008,8,4,47.0,1.0,73.0,4.0,79.0,187000
120,3,6820,1,1,0,3,0,0,0,22,2,2,4,2,8,5,1985,1985,1,1,6,6,2,4,2,2,4,0,2,368,1,1120,0,1488,1,4,1,1502,0,0,1502,1,0,1,1,1,1,2,4,6,0,3,1,2,2,528,5,5,2,0,54,0,0,140,0,3,4,1,0,6,2010,8,4,39.4,2.0,0.0,4.0,71.0,212000
60,3,11952,1,1,3,3,0,4,0,14,3,2,0,5,7,6,1977,1977,4,6,14,10,3,4,1,2,4,3,6,0,6,0,808,808,1,4,1,1161,808,0,1969,0,0,2,1,3,1,3,8,6,1,2,1,2,2,534,5,5,2,0,0,0,0,276,0,3,4,1,0,11,2007,8,4,63.0,2.0,0.0,4.0,63.0,190000
180,4,3675,1,1,3,3,0,4,0,7,2,2,4,7,6,5,2005,2005,1,1,12,13,3,4,2,2,4,1,2,459,6,0,88,547,1,0,1,1072,0,0,1072,1,0,1,0,2,1,3,5,6,0,3,2,2,2,525,5,5,2,0,28,0,0,0,0,3,4,1,0,6,2008,8,4,6.0,1.0,41.0,4.0,91.0,148000
20,3,14977,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2006,2007,1,1,12,13,2,4,2,0,4,1,2,1350,6,0,626,1976,1,0,1,1976,0,0,1976,1,0,2,0,2,1,2,7,6,1,0,1,2,3,908,5,5,2,250,63,0,0,0,0,3,4,1,0,7,2007,6,5,81.0,1.0,201.0,4.0,92.0,440000
120,3,5330,1,1,3,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,2,4,2,2,4,0,2,1196,6,0,298,1494,1,0,1,1652,0,0,1652,1,0,2,0,2,1,0,6,6,0,3,1,2,2,499,5,5,2,96,48,0,0,0,0,3,4,1,0,8,2007,8,4,12.0,2.0,0.0,4.0,86.0,251000
20,3,8480,1,1,3,3,0,0,0,19,2,2,0,2,5,6,1963,1963,3,1,6,6,3,4,1,4,4,3,2,630,6,0,340,970,1,4,1,970,0,0,970,1,0,1,0,2,1,3,5,6,0,3,5,3,2,624,5,5,2,0,24,0,0,192,0,3,4,1,0,7,2007,8,4,51.0,2.0,0.0,4.0,82.0,132500
20,3,13125,1,1,3,3,0,4,1,5,2,2,0,2,6,5,1997,1998,1,1,12,13,3,4,2,2,4,1,2,994,6,0,484,1478,1,0,1,1493,0,0,1493,1,0,2,0,3,1,2,7,6,1,5,1,0,2,508,5,5,2,140,39,0,0,0,0,3,4,1,0,4,2008,8,4,46.0,1.0,140.0,4.0,83.0,208900
60,3,13693,1,1,3,3,0,4,0,16,2,2,0,5,9,5,2006,2006,3,1,12,13,0,4,2,2,4,0,6,0,6,0,2153,2153,1,0,1,2069,574,0,2643,0,0,2,1,3,1,0,9,6,1,2,3,0,3,694,5,5,2,414,84,0,0,0,0,3,4,1,0,3,2007,8,4,76.0,1.0,310.0,4.0,92.0,380000
20,3,10637,1,1,3,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,1,12,13,2,4,2,0,4,1,2,1288,6,0,417,1705,1,0,1,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,2,1,2,3,826,5,5,2,208,44,0,0,0,0,3,4,1,0,9,2009,8,4,50.0,3.0,214.0,4.0,93.0,297000
30,4,5925,1,1,3,0,0,4,0,17,2,2,0,2,4,7,1937,2000,3,1,11,12,3,4,0,1,4,3,5,168,6,0,739,907,1,4,1,1131,0,0,1131,0,0,1,0,2,1,3,7,6,0,3,5,3,2,672,5,5,2,0,72,0,0,0,0,3,2,1,0,3,2007,8,2,21.0,0.0,252.0,4.0,81.0,89471
20,3,16033,1,1,0,3,0,2,0,16,2,2,0,2,9,5,2004,2005,3,1,12,13,2,4,2,0,4,1,2,1261,6,0,572,1833,1,0,1,1850,0,0,1850,1,0,2,0,3,1,2,8,6,1,2,1,0,3,772,5,5,2,519,112,0,0,0,0,3,4,1,0,3,2006,8,4,69.0,1.0,233.0,4.0,90.0,326000
20,3,11846,1,1,0,1,0,4,0,16,2,2,0,2,9,5,2003,2004,3,1,12,13,2,4,2,0,4,1,2,1567,6,0,225,1792,1,0,1,1792,0,0,1792,1,0,2,0,2,1,0,6,6,1,2,1,0,3,874,5,5,2,206,49,0,0,0,0,3,4,1,0,8,2006,8,4,43.0,1.0,280.0,4.0,89.0,374000
70,4,2500,1,2,3,3,0,0,0,17,2,2,0,5,7,8,1915,2005,1,1,11,12,2,4,2,4,4,3,0,299,6,0,611,910,1,0,1,916,910,0,1826,1,0,1,1,4,1,0,7,3,1,2,1,3,1,164,1,1,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,4,21.0,2.0,0.0,4.0,5.0,155000
